LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
82,Billings Twp,2004,83,Billings Twp,,P.O. Box 37,P0P1J0,Kagawong,18 Upper Street,billingslibrary.org,Public or Union Library,478,604,0,0,01/01/2004,12/31/2004,OLS-N,302,16348,Surplus,3137,7970,0,4000,158,7119,0,0,22384,0,0,0,0,0,6132,397,9455,74,2199,666,774,2428,0,0,0,0,22125,10405,57,0,0,89,0,0,0,0,0,2,0,0,2,0,0,6535,0,0,6550,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,2,0,2,Yes,ResourceMatePlus2,0,1,9,0,0,0,0,0,0,0,0,0,6374,1,16,85,0,90,0,78,14,10,8,0,9,2,32,0
462,Bkejwanong FN,2004,53,Bkejwanong FN,,Walpole Island First Nation R.R. #3,N8A4K9,Wallaceburg,136 Tecumseh Road,www.bkejwanonglibrary.ca,First Nations Library,2149,0,0,0,04/01/2004,03/31/2005,SOLS,695,5004,Surplus,4998,38330,0,17000,0,2332,0,0,62660,0,0,0,0,0,4193,0,36034,378,10461,1725,0,1798,0,0,4260,12815,71664,0,115,0,0,255,0,0,0,0,0,0,0,0,0,0,0,8585,0,0,8721,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,56,0,0,10,10,0,10,No,,0,1,26,0,0,0,0,0,0,0,0,0,585,46,728,0,0,0,0,30,26,100,0,0,11,0,197,0
83,Black River-Matheson Twp,2004,81,Black River-Matheson Twp,,P.O. Box 450,P0K1N0,Matheson,352 Second Street,n/a,Public or Union Library,2796,1451,0,0,01/01/2004,12/31/2004,OLS-N,2000,-3719,Deficit,7995,79800,0,12377,0,0,4859,0,105031,0,0,0,0,0,13056,0,54051,404,9699,3222,0,8400,0,0,0,12480,101312,0,109,1,0,109,24,0,10,2,0,12,2,0,12,2,0,22000,1800,60,22000,1800,60,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,4,22,0,0,4,4,0,4,Yes,Winnebego Spectrum,0,1,38,0,0,1,8,0,0,0,0,0,12447,220,2300,143,143,143,0,256,84,43,6,0,4,2,73,3
429,Blind River,2004,80,Blind River,,P.O. Box 880,P0R1B0,Blind River,8 Woodward Avenue,http://www.olsn.ca/blindriverlibrary/,Public or Union Library,3651,2417,554,403,01/01/2004,12/31/2004,OLS-N,1228,10809,Surplus,15748,83429,2007,4000,0,2682,0,0,107866,0,0,0,0,0,13560,0,64642,834,8217,481,250,5595,21,0,0,3457,97057,0,220,29,0,243,36,0,2,2,0,6,2,0,6,2,0,13703,3145,0,13703,3145,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,2,36,0,0,4,4,0,4,Yes,Athena,0,1,38.5,0,0,0,0,0,0,0,0,0,18715,7,64,407,0,473,407,372,87,69,0,0,38,7,684,7
65,"Blue Mountains, The Town of",2004,47,"Blue Mountains, The Town of",Town of the Blue Mountains,P.O. Box 580,N0H2P0,Thornbury,173 Bruce Street South,www.thebluemountainslibrary.ca,Public or Union Library,5747,4918,0,0,01/01/2004,12/31/2004,SOLS,3615,0,Nil,21060,250395,0,1842,1840,36120,0,0,311257,0,0,0,0,0,31462,592,209308,2320,57161,1998,0,2055,17000,0,0,4566,326462,4598,469,0,0,869,0,0,1,0,0,41,0,0,41,0,0,38176,350,0,39650,350,0,41,0,0,41,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,0,0,0,0,0,0,0,0,0,1,12,34,52,11,10,2,9,Yes,Winnebago Spectrum,0,1,38,0,0,0,0,0,0,0,0,0,61913,38,3040,954,798,1079,1672,1214,123,143,0,0,41,0,514,182
84,Bonfield,2004,85,Bonfield,,365 Highway 531,P0H1E0,Bonfield,,http://www.ontera.net/~bpl,Public or Union Library,2096,1005,0,0,01/01/2004,12/31/2004,OLS-N,756,0,Nil,4478,31020,0,2430,200,0,0,0,38128,0,0,0,0,0,5180,0,26568,700,3734,667,0,0,0,0,0,0,36849,0,317,78,0,337,98,0,0,0,0,0,0,0,0,0,0,9808,2405,0,9808,2405,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,19,1,9,0,0,6,6,1,6,Yes,Winnebago/Spectrum,0,1,24,0,0,0,0,0,0,0,0,0,8098,3,274,162,0,195,0,167,202,24,0,0,12,5,111,0
80,Bonnechere Union,2004,69,Bonnechere Union,,P.O. Box 39,K0J1T0,Eganville,74 A Maple Street,www.bonnechereupl.com,Public or Union Library,5889,3946,0,0,01/01/2004,12/31/2004,SOLS,2223,15998,Surplus,19705,27058,0,12356,900,34844,0,13,94876,0,0,0,0,0,22268,300,44025,300,7584,1024,0,3100,0,0,2508,11250,92359,0,54,0,0,140,0,0,0,0,0,14,0,0,18,0,0,13694,30,0,13784,34,0,40,2,0,44,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,27,2,35,5,6,5,5,1,5,Yes,Winnebago/Sagebrush Doc/Circ version 7.2,0,1,31,0,0,0,0,0,0,0,0,0,20259,57,756,419,0,445,0,520,198,56,0,0,96,2,301,33
70,Bracebridge,2004,33,Bracebridge,,94 Manitoba Street,P1L2B5,Bracebridge,,www.bracebridge.library.on.ca,Public or Union Library,12277,7738,0,0,01/01/2004,12/31/2004,SOLS,12887,-3111,Deficit,31808,448053,54426,22004,2995,27107,0,0,586393,0,0,34634,0,34634,58267,4442,376656,3967,62184,2941,3981,10000,30000,0,0,23278,575716,41857,2732,0,0,2995,0,0,6,0,0,0,0,0,0,0,0,53302,359,61,53314,367,61,0,0,0,0,0,0,111,2,3,1,0,0,0,0,0,0,0,0,1441,0,0,35,1,0,0,1,0,3,69.3,1,21.75,0,0,8,136.6,25,25,10,7,10,10,Yes,Dynix Horizon,0,1,58,1,31,0,0,0,0,0,0,0,111303,181,2469,1713,874,1780,1686,1870,1279,328,94,0,257,3,2834,751
86,Bradford West Gwillimbury,2004,76,Bradford West Gwillimbury,,425 Holland Street West,L3Z0J2,Bradford,425 Holland Street West,www.bradford.library.on.ca,Public or Union Library,20501,7716,0,0,01/01/2004,12/31/2004,SOLS,11379,-3101,Deficit,27332,657021,0,8931,125,34812,2594,0,730815,0,0,120755,0,120755,100464,7116,531887,3123,78311,3660,0,16427,32121,0,0,24351,797460,142737,1994,0,0,2976,0,0,15,0,0,42,0,0,49,0,0,52032,297,0,61720,299,0,0,0,0,0,0,0,106,15,0,2,0,0,1,0,0,7,0,0,1751,0,0,35,3,3,0,0,0,0,0,1,21,0,0,9,117,13,25,9,5,3,5,Yes,Geac Advance,0,1,48,0,0,0,0,0,0,0,0,0,145236,313,5592,920,1792,1107,2664,2654,566,280,115,0,147,1,1642,74
41,Brampton,2004,21,Brampton,,65 Queen Street East,L6W3L6,Brampton,,www.bramptonlibrary.ca,Public or Union Library,312719,111357,0,0,01/01/2004,12/31/2004,SOLS,122805,28392,Surplus,358829,9939525,0,18059,53643,526997,0,4691,10901744,0,274000,998000,674000,1946000,1058794,94858,7087519,49090,1639247,101058,37167,625547,0,0,0,674000,11367280,616106,9577,62,0,29453,197,0,17,0,0,0,0,0,0,0,0,226834,6780,19207,551579,9785,19207,267,0,0,906,0,0,421,7,20,15,0,0,0,0,0,0,0,0,2500,0,0,35,17,22,0,24,0,5,95,22,420,0,0,77,1540,204,67,111,79,109,0,Yes,Horizon,0,0,0,4,252,0,0,0,0,0,0,0,2787615,1499,35564,2256,1638,2323,3319,52765,7971,9375,628,0,4946,21,42355,9347
40,Brant County,2004,40,Brant County,County of Brant,12 William Street,N3L1K7,Paris,,www.brant.library.on.ca,Public or Union Library,30318,12101,0,0,01/01/2004,12/31/2004,SOLS,7850,4615,Surplus,51191,952929,0,35363,9093,48019,0,0,1096595,0,0,403000,27800,430800,104760,5089,649245,5402,96739,9117,0,8431,0,0,111680,0,990463,274762,846,0,0,1035,0,0,3,0,0,85,0,0,85,0,0,77635,0,0,78640,0,0,0,0,0,0,0,0,102,0,0,1,0,0,0,0,0,0,0,0,1280,0,0,35,2,0,1,3,0,1,29,0,0,0,0,18,294,18,46,23,21,5,15,Yes,BiblioMondo,0,1,54,4,85,0,0,0,0,0,0,0,184672,645,12380,1351,798,2489,1991,3454,1363,182,124,0,468,0,1922,0
39,Brantford,2004,40,Brantford,,173 Colborne Street,N3T2G8,Brantford,,brantford.library.on.ca,Public or Union Library,79991,35791,0,0,01/01/2004,12/31/2004,SOLS,39466,0,Nil,150751,2984336,111090,32150,8472,117987,178056,81773,3664615,0,0,104942,0,104942,433286,31104,2313539,24060,162358,11335,0,122981,348631,0,0,217321,3664615,104942,7086,23,0,11866,43,0,6,0,0,33,0,0,56,0,0,203615,2482,1836,215321,2767,2430,804,0,0,867,0,0,339,1,0,2,0,0,0,0,0,0,0,0,3958,0,0,35,10,10,0,11,0,0,0,2,44,0,0,35,706.5,65,28.05,50,30,27,4,Yes,Dynix Horizon 7.3.2,0,1,68.5,1,49,0,0,0,0,0,0,0,735521,378,7403,1616,1626,1566,4304,15490,3487,1385,1219,0,1721,5,7335,1743
466,Brighton,2004,61,Brighton,,P.O Box 3008,K0K1H0,Brighton,35 Alice Street,www.brighton.library.on.ca,Public or Union Library,8355,4092,0,0,01/01/2004,12/31/2004,SOLS,4924,39049,Surplus,29639,93165,0,15250,0,11166,9825,4107,163152,0,0,2135,0,2135,36316,0,100863,0,63,2088,460,9550,0,0,0,7677,157017,0,82,6,0,576,6,0,0,0,0,1,0,0,1,0,0,32267,61,0,32299,61,0,0,0,0,0,0,0,73,12,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,5,15,5,3,6,5,1,5,Yes,Spectrum Winnebago,0,1,36.5,0,0,1,10,0,0,0,0,0,80876,185,2398,1891,892,1989,1438,1577,2347,84,0,0,152,74,780,141
322,Britt-Byng Inlet LSB,2004,86,Britt-Byng Inlet LSB,Britt-Byng Inlet,P.O. Box 2,P0G1A0,Britt,"841 Riverside Drive, Britt, ON, P0G 1A0",britt.lib@hotmail.com,LSB Library,940,0,0,0,10/01/2003,09/30/2004,OLS-N,232,1233,Surplus,1834,0,0,5200,0,0,0,0,7034,0,0,0,0,0,2834,0,0,0,0,0,0,4424,0,0,0,45,7303,0,12,0,0,12,0,0,8,0,0,8,0,0,8,0,0,5174,38,0,5202,38,0,5,0,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.4,4,4,0,4,No,,0,1,32,0,0,0,0,0,0,0,0,0,13080,0,0,15,0,17,0,312,143,36,36,0,10,0,138,0
38,Brock Twp,2004,10,Brock Twp,,P.O. Box 310,L0K1A0,Beaverton,401 Simcoe Street North,www.brocklibraries.ca,Public or Union Library,11793,4940,0,0,01/01/2004,12/31/2004,SOLS,4942,22138,Surplus,21717,282450,0,23222,8066,6674,0,0,342129,0,0,0,0,0,37456,16446,277648,1557,45579,3452,6256,3969,0,0,0,37819,430182,0,434,7,0,1190,7,0,3,0,0,20,0,0,62,0,0,47328,400,0,47624,410,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,20,0,0,0,0,12,151,15,15,34,34,34,34,Yes,EOS Web-Based Q Series,0,1,32,2,38,0,0,0,0,0,0,0,60677,228,2568,776,0,802,3,1334,435,165,68,0,134,35,1088,84
88,Brockville,2004,56,Brockville,,P.O. Box 100,K6V5T7,Brockville,"23 Buell Street, Brockville, ON K6V 5T7",www.brockvillelibrary.ca,Public or Union Library,19378,10272,0,0,01/01/2004,12/31/2004,SOLS,4924,-49181,Deficit,44624,506182,0,45167,10958,49847,8520,0,665298,0,0,0,0,0,58403,4350,475544,3721,51848,2889,0,19543,13417,0,0,38954,668669,0,3452,0,0,4953,0,0,1,0,0,0,0,0,0,0,0,67855,821,351,74841,872,351,75,0,0,79,0,0,70,5,1,1,0,0,75,0,0,79,0,0,2053,0,0,35,3,1,2,1,0,0,0,0,0,1,17.88,9,112.63,67,15.63,15,9,4,0,Yes,MultiLIS,0,1,51,0,0,0,0,0,0,0,0,0,202293,187,4220,902,944,984,2344,3608,5409,266,94,0,191,6,2589,577
89,Bruce County,2004,41,Bruce County,,1243 Mackenzie Road,N0H2C6,Town of Saugeen Shores,,library.brucecounty.on.ca,"County, County co-operative or Regional Municipality Library",60310,35911,0,0,01/01/2004,12/31/2004,SOLS,31000,-10583,Deficit,188497,1692164,12466,129714,18792,23643,3493,13075,2081844,10500,0,3493,0,13993,224794,5000,1312788,11766,244546,17480,18000,155857,35000,0,0,12126,2037357,13493,6250,0,0,14500,0,0,0,0,0,30,0,0,500,0,0,74315,120,0,133671,135,0,0,0,0,0,0,0,140,0,0,1,0,0,2,0,0,38,0,0,4,0,0,35,2,8,0,2,1,0,0,0,0,26,385,24,370,50,25,54,54,54,54,Yes,SIRSI - Unicorn,0,1,46.25,18,462,0,0,0,0,0,0,0,412110,566,6068,2413,1069,2585,2405,7925,9218,373,0,0,810,85,4189,0
44,Bruce Mines & Plummer Additional Union,2004,80,Bruce Mines & Plummer Additional Union,,P.O. Box 249,P0R1C0,Bruce Mines,33 Desbarats Street,www.bruceminesandplummerlibrary.ca,Public or Union Library,1213,824,583,507,01/01/2004,12/31/2004,OLS-N,1128,12227,Surplus,3871,52070,2405,16542,9001,8273,1030,0,93192,0,0,0,0,0,11463,100,51904,178,11793,784,0,4534,0,2100,0,8668,91524,5331,71,0,0,115,0,0,1,0,0,1,0,0,1,0,0,9608,0,0,9829,0,0,1,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,1,18,2,10,5,5,0,5,Yes,Athena,0,1,35,0,0,0,0,0,0,0,0,0,14214,7,412,269,0,278,0,262,28,49,0,0,25,5,65,75
78,"Brudenell, Lyndoch & Raglan Twp",2004,69,"Brudenell, Lyndoch & Raglan Twp","Township of Brudenell, Lyndoch and Raglan",42 Burnt Bridge Road  Box 40,K0J2E0,Palmer Rapids,,,Contracting Municipality,1533,1091,0,0,01/01/2004,12/31/2004,,0,0,Nil,4584,0,0,0,0,0,0,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584,0,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"Burk's Falls, Armour & Ryerson Union",2004,86,"Burk's Falls, Armour & Ryerson Union",,P.O. Box 620,P0A1C0,Burk's Falls,39 Copeland Street,www.surenet.net/~bflib1,Public or Union Library,2680,2183,0,0,01/01/2004,12/31/2004,OLS-N,1343,10671,Surplus,13814,50315,0,15990,1659,4612,0,81,86471,0,0,0,0,0,9362,0,48010,819,9059,793,0,5026,0,0,0,4808,77877,5024,86,0,0,143,0,0,1,0,0,19,0,0,19,0,0,10033,105,55,10034,105,55,1,0,0,1,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,24,2,20,26,10,7,5,6,7,Yes,Spectrum,0,1,31,0,0,0,0,0,0,0,0,0,11138,52,548,534,0,534,425,155,110,84,0,0,5,1,157,0
37,Burlington,2004,14,Burlington,,2331 New Street,L7R1J4,Burlington,,www.bpl.on.ca,Public or Union Library,148471,61324,0,0,04/01/2004,03/31/2005,SOLS,71722,40663,Surplus,229403,5736568,0,25754,5474,253394,0,0,6250593,0,0,2250330,0,2250330,686504,38891,4459769,25407,680701,13614,39636,100660,43000,0,0,0,6088182,6546258,8710,9,0,15252,9,0,10,0,0,3,0,0,3,0,0,173745,2022,1095,323612,2253,1408,259,2,0,306,2,0,447,10,0,10,0,0,0,0,0,0,0,0,3940,0,0,35,15,0,0,36,0,4,70,0,0,0,0,120,1489,43,40.5,64,46,18,5,Yes,Dynix Classic,0,1,69,4,198,1,9,0,0,0,0,0,1577817,1045,28643,1551,1778,1691,2379,30828,4178,1730,529,0,2314,12,15080,11639
49,Caledon Town,2004,21,Caledon Town,,6500 Old Church Road,L7C0H3,Caledon East,,www.caledon.library.on.ca,Public or Union Library,49740,18740,0,0,04/01/2004,03/31/2005,SOLS,37531,0,Nil,58171,1786897,0,30695,14501,72621,0,0,1962885,0,0,6069,0,6069,241996,17562,1269119,10564,306426,15464,11642,33463,0,0,0,56649,1962885,6069,1804,0,0,3093,0,0,14,0,0,0,0,0,0,0,0,76366,866,1149,106727,889,1283,432,0,0,479,0,0,136,0,4,14,0,0,0,0,0,0,0,0,9491,0,0,35,3,2,0,3,0,0,0,0,0,0,0,37,535,63,78,75,46,75,0,Yes,Sirsi,0,1,49,6,163,0,0,0,0,0,0,0,233738,505,7575,1389,2111,1633,4128,4151,968,527,58,0,304,0,4177,1736
1036,"Callander, Municipality of",2004,86,"Callander, Municipality of",,"30 Catherine Street, P. O. Box 149",P0H1H0,Callander,,mycallander.ca,Public or Union Library,3157,1477,0,0,01/01/2004,12/31/2004,OLS-N,1810,-967,Deficit,8103,40177,800,6418,3192,1844,322,0,60856,14900,0,0,0,14900,5651,0,46644,1385,3769,650,0,800,0,0,0,2160,61059,15446,67,0,0,141,0,0,1,0,0,12,0,0,12,0,0,9106,580,0,9340,589,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,35,2,8,5,5,0,5,No,,0,1,24,0,0,0,0,0,0,0,0,0,12356,320,597,182,10,240,5,284,27,93,0,0,32,0,160,0
92,Calvin Twp,2004,85,Calvin Twp,,1355 Peddlers Dr. R.R. #2,P0H1V0,Mattawa,,www.calvintownship.ca,Contracting Municipality,596,267,0,0,01/01/2004,12/31/2004,,0,0,Nil,1177,0,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,500,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Cambridge,2004,25,Cambridge,,1 North Square,N1S2K6,Cambridge,,www.cambridgelibraries.ca,Public or Union Library,107418,42675,0,0,01/01/2004,12/31/2004,SOLS,35857,2113,Surplus,161464,3371613,0,21903,8724,364471,0,99070,4027245,0,0,254224,0,254224,535685,49498,2789878,20821,259858,8928,5281,117300,34360,0,0,206237,4027846,254224,5246,14,10,10500,21,10,24,0,0,148,0,0,197,0,0,165392,1629,804,268681,2385,1359,20,1,1,20,1,1,282,3,3,3,0,0,0,0,0,0,0,0,2985,0,0,35,12,0,0,22,0,9,146,0,0,0,0,65,816,84,76.2,84,41,37,14,Yes,"Innovative Interface Inc., Millennium, Silver Release version",0,1,64,3,154.5,0,0,0,0,0,0,0,1065269,1277,30724,1760,2795,1855,6219,19323,4970,2062,520,0,1189,13,16890,2145
48,Carleton Place,2004,55,Carleton Place,,101 Beckwith Street,K7C2T3,Carleton Place,,www.carletonplace.ca,Public or Union Library,8089,3741,5696,2632,01/01/2004,12/31/2004,SOLS,3719,1478,Surplus,13770,136771,108499,4000,5091,15451,18000,0,301582,4000,0,0,22124,26124,44299,0,186537,1720,23285,1253,0,7554,0,0,0,9521,274169,26124,635,0,0,732,0,0,0,0,0,0,0,0,0,0,0,55244,961,0,55441,961,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0,1,0,0,0,0,0,0,0,2,35,8,20,7,3,4,0,Yes,Sirsi - Multilis,0,1,41.5,0,0,0,0,0,0,0,0,0,104045,72,682,1390,924,1471,1598,2551,64,186,0,0,78,0,986,0
93,Carling Twp,2004,86,Carling Twp,,"2 West Carling Bay Rd,, RR1",P0G1G0,Nobel,,www.carlingtownship.ca,Contracting Municipality,1055,1621,0,0,01/01/2004,12/31/2004,,0,0,Nil,7223,12021,0,0,0,0,0,0,19244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19244,0,19244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Carlow Mayo,2004,51,Carlow Mayo,Carlow/Mayo Twp,R.R. #4,K0L1C0,Bancroft,124 Fort Stewart Road,,Public or Union Library,783,644,0,0,01/01/2004,12/31/2004,SOLS,373,940,Surplus,3258,7000,0,12000,750,231,0,587,23826,0,0,0,0,0,2544,9,8957,46,0,727,0,10517,0,0,0,1388,24188,0,30,1,0,83,1,0,30,0,0,19,0,0,19,0,0,6550,27,0,6615,27,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,14.5,0,0,6,6,1,5,Yes,Winnebago,0,1,14.5,0,0,0,0,0,0,0,0,0,3943,0,0,24,1,25,1,108,27,14,14,0,15,0,130,1
430,Cartier LSB,2004,23,Cartier LSB,,Box 117,P0M1J0,Cartier,Lansdowne Street,,LSB Library,380,0,0,0,01/01/2004,12/31/2004,OLS-N,77,3167,Surplus,1012,0,0,0,0,0,0,0,1012,0,0,0,0,0,115,0,800,0,0,0,0,0,0,0,0,54,969,0,3,0,0,272,0,0,0,0,0,0,0,0,0,0,0,700,0,0,7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,No,,0,1,2,0,0,0,0,0,0,0,0,0,2080,0,0,25,0,10,0,40,60,0,1,0,8,0,20,0
94,Casey Twp,2004,90,Casey Twp,,P.O. Box 460,P0J1A0,Belle Vallee,6 Lachapelle Street,harlytwp@parolink.net,Contracting Municipality,374,153,0,0,01/01/2004,12/31/2004,,0,0,Nil,881,500,0,0,0,0,0,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Casselman,2004,67,Casselman,,"764, rue Brébeuf  C.P. 340",K0A1M0,Casselman,,www.bibliocasselman.ca,Public or Union Library,2971,1230,0,0,01/01/2004,12/31/2004,SOLS,1788,6034,Surplus,3835,74340,0,4000,46,2112,0,3250,87583,0,0,0,0,0,14445,0,54556,0,11073,1076,0,3861,0,0,0,0,85011,0,60,378,0,110,578,0,0,0,0,5,3,0,5,3,0,5742,15254,0,5863,15713,0,0,10,1,0,20,16,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,1,25,0,0,0,0,4,4,0,4,Yes,COBA,0,1,25,0,0,0,0,0,0,0,0,0,18478,0,0,18,0,18,0,498,140,56,0,0,63,0,155,0
