LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
159,Galway-Cavendish & Harvey Twp,2006,66,Galway-Cavendish & Harvey Twp,Township of Galway-Cavendish and Harvey,P.O. Box 10,K0L1J0,Buckhorn,5 George Street,www.galwaycavendishharveylibrary.ca,Public or Union Library,4266,5610,0,0,01/01/2006,12/31/2006,SOLS,2050,0,Nil,29073,47000,0,33836,0,32795,0,0,142704,0,0,0,0,0,13268,417,53065,1925,35507,2594,0,7822,18100,0,0,9241,141939,1134,74,0,0,250,0,0,2,0,0,0,0,0,0,0,0,18020,60,15,21054,60,15,68,0,0,68,0,0,32,0,0,1,0,0,0,0,0,0,0,0,650,0,0,40,0,0,0,0,0,0,0,0,0,1,32,3,65,30,60,11,8,2,11,Yes,Quinte Computer System,0,1,34,1,13,0,0,0,0,0,0,0,27400,10,280,158,590,227,1232,607,198,87,0,0,139,32,151,83
160,Gananoque,2006,56,Gananoque,,100 Park Street,K7G2Y5,Gananoque,Same,http://www.gananoque.ca/community-services/public-services/library,Public or Union Library,4760,2394,0,0,01/01/2006,12/31/2006,SOLS,2132,15624,Surplus,13700,119500,0,13378,860,2527,230,0,150195,0,0,0,0,0,22768,0,94826,803,14404,760,416,3912,0,0,0,9555,147444,0,131,24,0,160,24,0,0,0,0,0,0,0,0,0,0,18963,0,0,19104,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,4,27,6,12,4,3,1,3,Yes,Sagebrush Spectrum 5,0,1,38,0,0,0,0,0,0,0,0,0,38878,63,1408,576,432,608,596,901,69,29,0,0,25,0,291,0
404,Garden River FN,2006,1,Garden River FN,,48 Syrette Lake Road,P6A5K9,Garden River,,www.gardenriver.ca,First Nations Library,1073,0,0,0,04/01/2006,03/31/2007,OLS-N,115,0,Nil,2741,0,0,23500,0,0,0,0,26241,0,0,0,0,0,2883,0,0,15741,0,0,0,0,0,0,0,0,18624,0,9,0,0,78,0,0,0,0,0,0,0,0,0,0,0,2854,0,0,5121,0,0,2,0,0,45,0,0,0,0,0,2,0,0,400,0,0,1000,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,Yes,Spectrum Circ Cat 5,0,1,40,0,0,0,0,0,0,0,0,0,1500,55,556,0,0,0,0,25,35,20,0,0,5,0,20,0
161,Gauthier Twp,2006,90,Gauthier Twp,,P.O. Box 65,P0K1B0,Dobie,92 McPherson Street,quinner@nt.net,Public or Union Library,131,65,0,0,01/01/2006,12/31/2006,OLS-N,65,0,Nil,348,386,0,3743,0,0,0,0,4477,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,734,0,10,4,0,259,21,0,0,0,0,0,0,0,0,0,0,4824,60,0,4830,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1,1,1,1,No,,0,1,24,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,35,10,2,0,0,6,0,15,0
162,Georgian Bay Twp,2006,33,Georgian Bay Twp,,P.O. Box 220,P0E1E0,Honey Harbour,2587 Honey Harbour Road,http://www.gbpl.cal,Public or Union Library,1988,5042,0,0,01/01/2006,12/31/2006,SOLS,1175,1564,Surplus,28499,76000,0,12274,0,6401,21000,5805,149979,0,0,0,54072,54072,20502,0,76133,811,9184,2026,0,11301,20761,0,0,7698,148416,1569,128,0,0,178,0,0,0,0,0,0,0,0,0,0,0,15876,33,0,15910,33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,47,3,29,7,7,7,7,3,0,Yes,SQL Stacks,0,1,20,1,20,0,0,0,0,0,0,0,23933,248,3926,215,0,230,0,516,75,16,0,0,13,0,213,0
72,Georgina,2006,27,Georgina,Corporation of the Town of Georgina,90 Wexford Drive,L4P3P7,Keswick,,www.georginalibrary.ca,Public or Union Library,44000,16409,0,0,01/01/2006,12/31/2006,SOLS,15524,0,Nil,62584,1156113,0,9765,1842,54127,0,36667,1321098,0,0,87500,0,87500,179968,8299,868880,6049,176604,8620,0,34614,86963,0,0,35149,1405146,3452,1307,0,0,2924,0,0,0,0,0,56,0,0,64,0,0,75870,607,0,100063,644,0,81,0,0,104,0,0,82,0,0,1,0,0,1,0,0,1,0,0,0,0,0,35,2,1,0,1,0,0,0,0,0,1,25,24,411,0,0,40,28,40,40,Yes,SIRSI Unicorn,0,1,50,2,100,0,0,0,0,2,4,0,204612,555,8210,1595,1581,1795,2562,3345,1868,396,37,0,469,4,2865,360
164,Gillies Twp,2006,89,Gillies Twp,,"R.R. #1, 1092 Hwy. #595,",P0T1W0,"Kakabeka Falls,   ON",,www.gilliestownship.ca,Contracting Municipality,477,212,0,0,01/01/2006,12/31/2006,,0,0,Nil,984,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Gogama LSB,2006,70,Gogama LSB,,P.O. Box  190,P0M1W0,Gogama,15 Low Avenue,glsb10@ontera.net,LSB Library,475,0,0,0,04/01/2006,03/31/2007,OLS-N,488,0,Nil,1338,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,337,216,0,0,0,0,908,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,200,0,100,20,15,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,No,,0,1,20,0,0,0,0,0,0,0,0,0,200,0,0,4,0,4,0,10,2,8,8,0,0,0,10,0
302,Gore Bay Union,2006,83,Gore Bay Union,,P.O. Box 225,P0P1H0,Gore Bay,15 Water Street,olsn.ca/gorebay/index.html,Public or Union Library,1599,1304,90,0,04/01/2006,03/31/2007,OLS-N,700,-49,Deficit,8312,23855,671,11586,450,3188,0,0,48062,5171,0,0,0,5171,4571,0,20823,0,10312,529,756,0,0,0,0,0,36991,5801,13,0,0,135,0,0,0,0,0,5,0,0,5,0,0,13319,15,0,13469,15,0,160,0,0,160,0,0,14,0,0,0,0,0,2,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,3,3,3,3,Yes,Resource Mate 3,0,1,21,0,0,0,0,0,0,0,0,0,10540,1,3,466,0,544,0,226,1134,19,0,0,6,0,85,0
484,Goulais & District LSB,2006,80,Goulais & District LSB,,974 Pine Street,P6B5V1,Sault Ste Marie,"Hwy 552 West, Goulais River, ON",GoulaisLSB@hotmail.ca,Contracting LSB,4148,0,0,0,01/01/2006,12/31/2006,,0,0,Nil,9653,0,0,0,0,0,0,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9653,0,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Gravenhurst,2006,33,Gravenhurst,,180 Sharpe Street West,P1P1J1,Gravenhurst,,www.gravenhurst.ca/library,Public or Union Library,10899,7818,0,0,01/01/2006,12/31/2006,SOLS,4410,0,Nil,35777,336776,0,27474,9906,25298,9458,0,444689,0,0,0,0,0,57463,5805,297228,4560,41771,1909,0,7025,8000,0,0,20928,444689,0,998,0,0,1198,0,0,5,0,0,0,0,0,0,0,0,38499,290,80,42193,290,80,40,0,0,40,0,0,80,0,0,5,0,0,0,0,0,0,0,0,1528,648,0,35,0,1,0,0,0,1,20,1,10,5,79.5,3,31,10,10,12,7,11,8,Yes,Horizon,0,1,49,0,0,0,0,0,0,0,0,0,79809,374,3991,1368,984,1565,1503,3360,989,158,10,0,60,3,1179,0
478,Greater Madawaska Twp,2006,69,Greater Madawaska Twp,,"P.O. Box 160, 4984 Calabogie Road , PO Box 160",K0J1H0,Calabogie,,http://www.townshipofgreatermadawaska.com/library.htm,Public or Union Library,2140,2558,0,0,01/01/2006,12/31/2006,SOLS,339,4691,Surplus,11818,29058,0,15082,2201,1192,7300,0,66651,0,0,0,0,0,5060,0,27753,210,6685,1020,0,7065,0,0,0,5762,53555,2175,110,54,1,200,54,1,0,0,0,0,0,0,0,0,0,8328,24,0,8340,24,0,36,0,0,36,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,7,0,0,0,0,0,0,2,25,7,20,6,6,6,6,Yes,Sagebrush InfoCentre,0,1,20,0,0,0,0,0,0,0,0,0,3781,7,2539,224,100,233,126,141,0,10,0,0,0,0,49,2
470,Greater Sudbury,2006,23,Greater Sudbury,Greater Sudbury Public Library,74 MacKenzie Street,P3C4X8,Greater Sudbury,,www.sudbury.library.on.ca,Public or Union Library,155339,70222,0,0,04/01/2006,03/31/2007,OLS-N,79100,0,Nil,403238,6576825,0,65312,6926,179135,25025,0,7256461,0,0,0,0,0,692300,115000,4273210,16190,772415,0,0,986976,101832,0,0,298538,7256461,0,15321,4184,0,25066,6510,0,21,9,3,14,3,0,14,3,0,204267,56834,3686,423432,112868,5600,15,4,0,55,7,0,304,76,16,7,2,0,55,7,0,55,8,0,6769,602,0,35,8,7,0,38,0,0,0,2,30,0,0,63,830,165,37,139,92,139,75,Yes,Innovative Interfaces Millennium,0,1,65,12,549,0,0,0,0,0,0,0,1134563,1126,26717,2018,3362,2465,6029,20769,7848,4351,5408,0,2511,10,19064,6951
471,Greenstone,2006,89,Greenstone,,P.O. Box 40,P0T1M0,Geraldton,405-2nd Street West,www.olsn.ca/greenstone,Public or Union Library,5662,3029,0,0,01/01/2006,12/31/2006,OLS-N,3415,-8000,Deficit,18420,320000,0,22812,40,3220,0,79480,443972,0,0,10140,0,10140,33195,0,282654,2917,29685,5659,0,3346,0,0,0,39945,397401,9827,905,301,0,1430,650,0,0,0,0,65,14,0,65,14,0,55455,9333,64,55556,9348,64,16,0,0,16,0,0,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,16,6,86,8,68.5,1,12,30,23,4,28,Yes,Winnebago Spectrum v. 5.2,0,1,24,2,42,1,11,0,0,0,0,0,32165,31,843,641,133,752,243,824,198,149,0,0,67,17,494,0
472,Grey Highlands,2006,47,Grey Highlands,Grey Highlands Public Library,P.O. Box 280,N0C1E0,Flesherton,101 Highland Drive,www.greyhighlandspubliclibrary.com,Public or Union Library,8383,5088,0,0,01/01/2006,12/31/2006,SOLS,4266,0,Nil,21517,182986,31181,39501,5766,12189,1300,4875,299315,0,0,0,0,0,26494,100,195625,2275,42018,4556,1658,5031,5787,0,3000,18383,304927,0,267,2,0,617,2,0,2,0,0,41,0,0,41,0,0,48330,251,0,48330,251,0,69,0,0,69,0,0,109,0,0,0,0,0,1,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,1,33,3,84,3,20.4,16,50,17,16,14,17,Yes,Spectrum,0,0,0,3,78.5,0,0,0,0,0,0,0,63823,232,3860,884,1480,899,1998,1357,143,209,0,0,93,15,761,48
169,Grimsby,2006,18,Grimsby,,18 Carnegie Lane,L3M1Y1,Grimsby,,"http://library.grimsby,ca",Public or Union Library,21969,8208,0,0,01/01/2006,12/31/2006,SOLS,17276,0,Nil,31391,658840,0,1143,3420,71270,285664,0,1051728,0,0,0,0,0,93044,5528,493707,1705,130804,10529,1200,24547,290664,0,0,0,1051728,0,640,0,0,640,0,0,0,0,0,0,0,0,0,0,0,42834,74,232,49049,74,232,0,0,0,0,0,0,100,0,0,3,0,0,0,0,0,0,0,0,4000,0,0,35,2,2,0,4,0,0,0,0,0,0,0,7,83,0,0,21,12,7,0,Yes,Sirsi/dynix Horizon,0,1,68,0,0,0,0,0,0,0,0,0,231661,50,5600,900,882,916,1982,4319,725,347,62,0,59,0,6541,2800
389,Guelph,2006,75,Guelph,,100 Norfolk Street,N1H4J6,Guelph,,http://www.library.guelph.on.ca,Public or Union Library,110000,44214,0,0,01/01/2006,12/31/2006,SOLS,88508,0,Nil,167774,4944521,0,13435,565,301667,0,0,5427962,0,0,0,0,0,843213,86000,3609036,10000,582175,6000,65000,125000,0,0,0,101538,5427962,0,5579,7,0,12564,58,0,2,0,0,0,0,0,0,0,0,212338,3992,1495,339596,5576,1713,0,0,0,0,0,0,1869,5,1,10,0,0,0,0,0,0,0,0,5895,0,0,35,17,6,0,21,0,4,64,2,24,0,0,60,745,0,0,49,23,22,2,Yes,SirsiDynix Horizon,0,1,67,4,255,0,0,18,26,0,0,1,1454407,390,17023,1411,2861,1525,5565,29299,2844,1711,1011,0,1032,1,16371,9439
473,Haldimand County,2006,12,Haldimand County,,Box 187,N1A2X5,Dunnville,111 Broad St. East,http://library.haldimandcounty.on.ca,Public or Union Library,43728,15565,0,0,01/01/2006,12/31/2006,SOLS,19600,0,Nil,79162,985230,0,40227,12183,70377,75849,0,1263028,0,0,94110,0,94110,163460,4890,819542,15098,117762,13285,0,19383,19400,0,0,45032,1217852,91831,484,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,149196,398,654,172586,442,685,481,0,0,654,0,0,204,2,0,3,0,0,0,0,0,0,0,0,1887,0,0,35,1,2,0,1,0,0,0,3,73,0,0,31,504,50,36,32,21,12,24,Yes,Horizon 7.3,0,0,0,6,202,0,0,0,0,0,0,0,365997,608,10419,1379,2040,1516,3544,7435,382,519,12,0,724,8,4006,610
171,Haliburton County,2006,49,Haliburton County,,P.O. Box 119,K0M1S0,Haliburton,78 Maple Ave.,www.haliburtonlibrary.ca,"County, County co-operative or Regional Municipality Library",14175,21478,0,0,01/01/2006,12/31/2006,SOLS,4782,0,Nil,120353,347634,0,84000,0,1669,0,0,553656,0,0,0,0,0,88254,5462,301986,10634,58150,13064,13661,20035,42000,0,0,0,553246,0,75,0,0,75,0,0,3,0,0,0,0,0,0,0,0,32709,0,0,37429,0,0,0,0,0,0,0,0,110,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,1,1,1,0,0,0,0,0,0,3,9,18,8,0,0,10,10,10,10,Yes,SIRSIDynix,0,1,40,3,68.5,5,44.5,0,0,0,0,0,79668,41,1218,3830,756,3820,756,1939,356,400,0,0,144,0,1060,0
172,Hallebourg LSB,2006,81,Hallebourg LSB,,General Delivery,P0L1L0,Hallebourg,,jcouture@ntl.sympatico.ca,Contracting LSB,295,0,0,0,04/01/2006,03/31/2007,,0,0,Nil,428,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Halton Hills,2006,14,Halton Hills,,224 Maple Avenue,L7G1X2,Georgetown,"9 Church Street Georgetown, Ontario L7G 2A3",http://www.hhpl.on.ca/,Public or Union Library,51300,17897,0,0,01/01/2006,12/31/2006,SOLS,17519,20894,Surplus,67050,1741200,0,7809,6749,125514,110500,0,2058822,0,0,475800,0,475800,182743,20989,1554998,22521,130940,4997,15831,58052,0,0,0,82996,2074067,464443,3264,19,0,4704,31,0,20,0,0,0,0,0,0,0,0,89233,1367,0,100681,1441,0,230,0,0,237,0,0,225,23,0,6,0,0,0,0,0,0,0,0,3150,0,0,35,4,2,0,2,0,2,33,7,167.5,3,67.75,25,333.25,2,12,20,9,20,9,Yes,Sirsi-Dynix - Horizon,0,1,52,1,48,0,0,0,0,0,0,0,415092,417,11461,2143,1816,2283,3174,8321,1253,319,41469,0,1075,7,2359,2017
474,Hamilton,2006,16,Hamilton,,"P.O. Box 2700, LCD 1",L8N4E4,Hamilton,55 York Blvd.,http://www.myhamilton.ca/public-library,Public or Union Library,490268,188940,0,0,01/01/2006,12/31/2006,SOLS,281354,0,Nil,949451,23508480,0,698822,15691,743030,119521,48617,26083612,0,0,0,0,0,2135319,311000,17591691,110472,3212255,134325,105421,782219,596109,0,0,1104801,26083612,0,25358,163,328,45365,297,572,25,0,0,23,0,0,230,0,0,332524,5691,16175,985792,9385,24111,1373,2,9,3920,6,24,999,14,54,27,0,0,0,0,0,0,0,0,58139,77,260,35,50,48,0,89,0,0,0,26,520,0,0,333,4077,3219,330,335,252,83,185,Yes,Horizon,0,1,69,23,822,0,0,33,32.5,0,0,2,4773711,4305,81995,1394,2919,1779,9688,94623,24592,7787,8853,0,8903,43,62044,51572
173,Hamilton Twp,2006,61,Hamilton Twp,,P.O. Box 1060,K9A4W5,Cobourg,"8285 Majestic Hills Drive, RR #4",www.hamiltontownship.ca,Contracting Municipality,10785,4715,0,0,01/01/2006,12/31/2006,,0,0,Nil,19180,180820,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,400,200400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Hanover,2006,47,Hanover,,451 10th Avenue,N4N2P1,Hanover,,http://www.hanover.ca/siteengine/activepage.asp?PageID=56,Public or Union Library,6664,3177,0,0,01/01/2006,12/31/2006,SOLS,3308,2017,Surplus,14313,383483,0,3234,1980,9581,0,2822,415413,0,0,15400,0,15400,44336,868,269183,4849,88247,1540,815,6492,0,0,0,7791,424121,15077,1782,3,0,1857,18,0,4,0,0,0,0,0,0,0,0,34579,334,0,36293,334,0,36,0,0,36,0,0,92,1,0,2,0,0,0,0,0,0,0,0,1359,0,0,35,0,1,1,1,0,0,0,0,0,2,60,3,42,0,0,7,7,2,7,Yes,Spectrum Sagebrush/Winnebago,0,1,61,0,0,0,0,0,0,0,0,0,73963,92,2235,1950,913,1793,1047,1571,558,249,0,0,77,11,1479,92
175,Harley Twp,2006,90,Harley Twp,,R.R. #2,P0J1P0,New Liskeard,903303 Hanbury Rd,harlytwp@parolink.net,Contracting Municipality,526,212,0,0,01/01/2006,12/31/2006,,0,0,Nil,1243,1243,0,0,0,0,0,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486,0,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Harris Twp,2006,90,Harris Twp,,"R.R. #3, Site 4-96",P0J1P0,New Liskeard,782156 Balls Rd,harris@ntl.sympatico.ca,Contracting Municipality,491,232,0,0,01/01/2006,12/31/2006,,0,0,Nil,1103,1838,0,0,0,0,0,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,0,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Hastings Highlands,2006,51,Hastings Highlands,,P.O. Box 70,K0L2S0,Maynooth,33011 Hwy. #62 North,www.hastingshighlandspubliclibrary.ca,Public or Union Library,3519,3614,0,0,01/01/2006,12/31/2006,SOLS,1408,0,Nil,17281,20000,0,16908,0,732,0,27200,82121,0,0,0,0,0,9596,1174,53383,2023,0,1028,1162,0,0,0,0,3225,71591,5632,23,0,0,65,0,0,120,0,0,30,0,0,30,0,0,8395,0,0,8395,0,0,30,0,0,30,0,0,24,0,0,1,0,0,30,0,0,30,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,28,2,18,6,6,8,8,1,8,Yes,Spectrum-Winnebago,0,1,35,0,0,0,0,0,0,0,0,0,5222,116,2077,94,0,100,0,88,44,85,50,0,30,0,167,0
58,Havelock-Belmont-Methuen Twp,2006,66,Havelock-Belmont-Methuen Twp,Township of Havelock-Belmont-Methuen,PO  Box 10,K0L1Z0,Havelock,13 Quebec Street,www.hbmlibrary.on.ca,Public or Union Library,4103,4133,0,0,01/01/2006,12/31/2006,SOLS,1528,0,Nil,20773,68733,0,4549,0,845,5587,0,100487,57200,0,0,0,57200,23295,0,35867,1094,18284,2224,1691,3155,33691,0,0,0,119301,38386,226,0,0,457,0,0,0,0,0,104,0,0,139,0,0,26309,10,0,27659,10,0,100,0,0,100,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,19,1,14,6,16.5,16,12,1,15,Yes,Winnebago Spectrum,0,1,14,0,0,1,11,0,0,0,0,0,29912,7,273,153,0,157,153,514,23,91,7,0,18,0,324,0
177,Hawk Junction LSB,2006,80,Hawk Junction LSB,,P.O. Box 62,P0S1G0,Hawk Junction,96 Cedar Street,,Contracting LSB,300,0,0,0,01/01/2006,12/31/2006,,0,0,Nil,547,0,0,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Hawkesbury,2006,67,Hawkesbury,,"550, rue Higginson",K6A1H1,Hawkesbury,,www.bibliotheque.hawkesbury.on.ca,Public or Union Library,10314,4935,2265,959,01/01/2006,12/31/2006,SOLS,4916,-27594,Deficit,19523,427601,32946,15445,205,17694,0,3169,516583,0,0,0,0,0,41173,0,349199,1045,39822,600,1830,3290,5100,0,0,40195,482254,0,426,464,0,691,879,0,0,0,0,0,0,0,0,0,0,19899,29006,837,19899,29006,837,41,128,0,41,128,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,2,0,2,0,0,0,0,0,0,0,5,65.5,0,0,8,6,2,6,Yes,SIRS Mandarin,0,1,64,0,0,0,0,0,0,0,0,0,52507,89,1538,1068,1021,1424,741,964,34,0,0,0,97,0,1190,0
179,"Head, Clara & Maria Twp",2006,69,"Head, Clara & Maria Twp",,15 Township Hall Road,K0J2K0,Stonecliffe,,http://hcmpubliclibrary.ca/,Public or Union Library,232,327,0,0,01/01/2006,12/31/2006,SOLS,108,5697,Surplus,1423,3845,0,25682,4575,1634,0,4939,42098,0,0,0,0,0,2568,0,1774,525,41,0,0,6103,17000,0,0,7547,35558,1005,7,0,0,10,0,0,0,0,0,13,0,0,13,0,0,2724,0,0,2724,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1,3,0,0,0,0,0,0,15,9,2,2,0,2,Yes,Resource Mate Plus,0,1,43.5,0,0,0,0,0,0,0,0,0,1066,7,191,105,105,105,0,53,4,2,0,0,1,0,18,0
